unit,status,no_rooms,no_bath,area(ftsq),id,units,stories,zip,age,Co-op,Condo,Rental Building,Single-Family Home,Doorman,Full-time Doorman,Elevator,Part-time Doorman,Cats and Dogs Allowed,Cats Only - No Dogs,Pets Allowed,ZIPCODE,SCORE
3366,#3E,2175.0,1.0,1.0,382,784630,41.0,10.0,10002.0,78.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10002.0,22.02392807745505
3367,#3F,2250.0,1.0,1.0,376,784630,41.0,10.0,10002.0,78.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10002.0,22.02392807745505
3368,#3F,2250.0,1.0,1.0,376,784630,41.0,10.0,10002.0,78.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10002.0,22.02392807745505
3369,#3G,2000.0,1.0,1.0,550,784630,41.0,10.0,10002.0,78.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10002.0,22.02392807745505
3370,#3G,2000.0,1.0,1.0,550,784630,41.0,10.0,10002.0,78.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10002.0,22.02392807745505
3371,#3H,510000.0,2.0,1.0,400,784630,41.0,10.0,10002.0,78.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10002.0,22.02392807745505
3372,#3H,510000.0,2.0,1.0,400,784630,41.0,10.0,10002.0,78.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10002.0,22.02392807745505
3373,#3I,3950.0,3.0,2.0,719,784630,41.0,10.0,10002.0,78.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10002.0,22.02392807745505
3374,#3I,3950.0,3.0,2.0,719,784630,41.0,10.0,10002.0,78.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10002.0,22.02392807745505
3375,#5D,2250.0,1.0,1.0,382,784630,41.0,10.0,10002.0,78.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10002.0,22.02392807745505
3376,#5D,2250.0,1.0,1.0,382,784630,41.0,10.0,10002.0,78.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10002.0,22.02392807745505
3381,#A,1500000.0,2.0,2.0,928,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3382,#7,2400.0,0.0,1.0,420,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3383,#14,6500.0,3.0,2.5,1495,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3384,#201,4895.0,2.0,2.0,1024,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3385,#202,615000.0,0.0,1.0,443,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3386,#203,2199.0,0.0,1.0,366,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3387,#205,1070000.0,3.0,2.0,1495,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3388,#206,2350.0,0.0,1.0,367,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3389,#208,3880.0,2.0,2.0,630,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3390,#209,839000.0,1.0,1.0,675,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3391,#301,1139000.0,2.0,2.0,1024,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3392,#302,2600.0,0.0,1.0,431,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3393,#303,2495.0,0.0,1.0,366,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3394,#304,623000.0,0.0,1.0,459,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3395,#307,1323725.0,0.0,1.0,418,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3396,#308,2500.0,0.0,1.0,361,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3397,#309,1078000.0,2.0,2.0,928,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3398,#401,4400.0,2.0,2.0,1024,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3399,#403,2300.0,0.0,1.0,366,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3400,#404,649000.0,0.0,1.0,460,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3401,#405,1460000.0,3.0,2.0,1494,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3402,#406,2295.0,0.0,1.0,367,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3403,#407,1900.0,0.0,1.0,418,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3404,#408,2350.0,0.0,1.0,361,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3405,#409,922000.0,2.0,2.0,928,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3406,#501,4950.0,2.0,2.0,1024,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3407,#502,2444.0,0.0,1.0,445,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3408,#503,2500.0,0.0,1.0,366,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3409,#505,1425000.0,3.0,2.0,1400,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3410,#506,525000.0,0.0,1.0,390,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3411,#507,2495.0,0.0,1.0,418,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3412,#508,2350.0,0.0,1.0,350,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3413,#509,3900.0,2.0,2.0,949,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3414,#601,975000.0,2.0,2.0,1024,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3415,#602,2499.0,0.0,1.0,450,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3416,#603,2500.0,0.0,1.0,400,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3417,#604,2850.0,0.0,1.0,460,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3418,#606,2350.0,0.0,1.0,367,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3419,#607,2550.0,0.0,1.0,418,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3420,#609,3800.0,2.0,2.0,900,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3421,#701,1285250.0,2.0,2.0,1024,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3422,#702,2750.0,0.0,1.0,443,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3423,#703,595000.0,0.0,1.0,370,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3424,#704,625000.0,0.0,1.0,460,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3425,#706,460000.0,0.0,1.0,367,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3426,#707,2500.0,0.0,1.0,420,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3427,#708,2450.0,0.0,1.0,400,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3428,#801,4246.0,2.0,2.0,1025,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3429,#802,2450.0,0.0,1.0,443,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3430,#803,569000.0,0.0,1.0,366,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3431,#804,635000.0,0.0,1.0,496,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3432,#805,1855000.0,3.0,2.0,1495,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3433,#806,2300.0,0.0,1.0,367,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3434,#807,506000.0,0.0,1.0,418,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3435,#808,2400.0,0.0,1.0,361,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3436,#809,4500.0,2.0,2.0,1100,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3437,#902,2650.0,0.0,1.0,443,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3438,#903,2500.0,0.0,1.0,366,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3439,#904,2650.0,0.0,1.0,460,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3440,#905,1158500.0,3.0,2.0,1486,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3441,#906,2650.0,0.0,1.0,367,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3442,#908,2200.0,0.0,1.0,361,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3443,#1001,1045000.0,2.0,2.0,1024,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3444,#1002,2500.0,0.0,1.0,443,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3445,#1003,2250.0,0.0,1.0,370,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3446,#1004,2600.0,0.0,1.0,460,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3447,#1005,1250000.0,3.0,2.0,1495,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3448,#1006,2650.0,0.0,1.0,367,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3449,#1007,2400.0,0.0,1.0,418,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3450,#1008,2395.0,0.0,1.0,361,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3451,#1009,1055000.0,2.0,2.0,949,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3452,#1103,400000.0,0.0,1.0,366,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3453,#1106,2500.0,0.0,1.0,367,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3454,#1107,2350.0,0.0,1.0,418,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3455,#1108,2300.0,0.0,1.0,361,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3456,#1109,1100000.0,2.0,2.0,928,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3457,#1201,1008000.0,2.0,2.0,1024,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3458,#1203,570000.0,0.0,1.0,397,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3459,#1204,515000.0,0.0,1.0,460,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3460,#1205,6800.0,3.0,2.0,1490,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3461,#1206,2700.0,0.0,1.0,367,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3462,#1207,2500.0,0.0,1.0,418,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3463,#1208,10.0,0.0,1.0,361,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3464,#1301,950000.0,2.0,2.0,1024,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3465,#1302,600000.0,0.0,1.0,443,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3466,#1303,580000.0,0.0,1.0,366,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3467,#1305,1900000.0,3.0,2.0,1495,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3468,#1306,507500.0,0.0,1.0,367,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3469,#1307,2600.0,0.0,1.0,420,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3470,#1309,905000.0,2.0,2.0,949,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3471,#1401,995000.0,2.0,2.0,1024,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3472,#1402,2450.0,0.0,1.0,431,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3473,#1405,7200.0,3.0,2.0,1495,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3474,#1406,2361.0,0.0,1.0,367,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3475,#1407,2600.0,0.0,1.0,418,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3476,#1408,589000.0,0.0,1.0,350,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3477,#1409,978000.0,2.0,2.0,915,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3478,#1501,1069000.0,2.0,2.0,1024,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3479,#1502,499000.0,0.0,1.0,443,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3480,#1503,2100.0,0.0,1.0,370,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3481,#1504,2450.0,0.0,1.0,459,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3482,#1505,1350000.0,3.0,2.0,1495,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3483,#1506,2400.0,0.0,1.0,370,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3484,#1508,2595.0,0.0,1.0,365,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3485,#1509,769000.0,1.0,2.0,806,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3486,#PH3,560000.0,0.0,1.0,366,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3487,#PH4,2900.0,0.0,1.0,460,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3488,#PH5,1325000.0,3.0,2.0,1495,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3489,#PH6,490000.0,0.0,1.0,367,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3490,#PH7,2500.0,0.0,1.0,420,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3491,#PH8,639000.0,0.0,1.0,365,776328,126.0,15.0,10005.0,115.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10005.0,19.316167664670658
3492,#1E,2950000.0,2.0,1.0,3000,779685,12.0,5.0,10007.0,159.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10007.0,18.878870179250406
3493,#1E,2950000.0,2.0,1.0,3000,779685,12.0,5.0,10007.0,159.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10007.0,18.878870179250406
3494,#3E,5500.0,0.0,2.0,1300,779685,12.0,5.0,10007.0,159.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10007.0,18.878870179250406
3495,#3E,5500.0,0.0,2.0,1300,779685,12.0,5.0,10007.0,159.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10007.0,18.878870179250406
3496,#3W,2600000.0,2.0,2.0,1500,779685,12.0,5.0,10007.0,159.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10007.0,18.878870179250406
3497,#3W,2600000.0,2.0,2.0,1500,779685,12.0,5.0,10007.0,159.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10007.0,18.878870179250406
3498,#5E,1250000.0,2.0,2.0,1200,779685,12.0,5.0,10007.0,159.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10007.0,18.878870179250406
3499,#5E,1250000.0,2.0,2.0,1200,779685,12.0,5.0,10007.0,159.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10007.0,18.878870179250406
3503,#1E,4275.0,2.0,2.0,1004,773090,208.0,9.0,10280.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10280.0,15.29559748427673
3504,#1N,4300.0,2.0,2.0,1063,773090,208.0,9.0,10280.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10280.0,15.29559748427673
3505,#2B,4400.0,2.0,2.0,980,773090,208.0,9.0,10280.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10280.0,15.29559748427673
3506,#2C,3150.0,1.0,1.0,722,773090,208.0,9.0,10280.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10280.0,15.29559748427673
3507,#2D,3250.0,1.0,1.0,754,773090,208.0,9.0,10280.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10280.0,15.29559748427673
3508,#2H,3000.0,1.0,1.0,680,773090,208.0,9.0,10280.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10280.0,15.29559748427673
3509,#2S,3975.0,2.0,2.0,1000,773090,208.0,9.0,10280.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10280.0,15.29559748427673
3510,#2W,4250.0,2.0,2.0,1200,773090,208.0,9.0,10280.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10280.0,15.29559748427673
3511,#2Y,3925.0,2.0,2.0,1000,773090,208.0,9.0,10280.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10280.0,15.29559748427673
3512,#2Z,3050.0,1.0,1.0,681,773090,208.0,9.0,10280.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10280.0,15.29559748427673
